latitude,longitude,date,time,hour,time_of_day,uvi
5,-25,2025-03-04,17:00:00Z,17,Afternoon,2.9
5,-25,2025-03-04,18:00:00Z,18,Evening,1.0
5,-25,2025-03-04,19:00:00Z,19,Evening,0.1
5,-25,2025-03-04,20:00:00Z,20,Evening,0.0
5,-25,2025-03-04,21:00:00Z,21,Evening,0.0
5,-25,2025-03-04,22:00:00Z,22,Evening,0.0
5,-25,2025-03-04,23:00:00Z,23,Evening,0.0
5,-35,2025-03-04,13:00:00Z,13,Afternoon,10.9
5,-35,2025-03-04,14:00:00Z,14,Afternoon,12.4
5,-35,2025-03-04,15:00:00Z,15,Afternoon,13.0
5,-35,2025-03-04,16:00:00Z,16,Afternoon,10.6
5,-35,2025-03-04,17:00:00Z,17,Afternoon,6.9
5,-35,2025-03-04,18:00:00Z,18,Evening,3.3
5,-35,2025-03-04,19:00:00Z,19,Evening,1.0
5,-35,2025-03-04,20:00:00Z,20,Evening,0.0
5,-35,2025-03-04,21:00:00Z,21,Evening,0.0
5,-35,2025-03-04,22:00:00Z,22,Evening,0.0
5,-35,2025-03-04,23:00:00Z,23,Evening,0.0
5,-20,2025-03-04,13:00:00Z,13,Afternoon,10.1
5,-20,2025-03-04,14:00:00Z,14,Afternoon,7.9
5,-20,2025-03-04,15:00:00Z,15,Afternoon,6.3
5,-20,2025-03-04,16:00:00Z,16,Afternoon,3.6
5,-20,2025-03-04,17:00:00Z,17,Afternoon,1.9
5,-20,2025-03-04,18:00:00Z,18,Evening,0.5
5,-20,2025-03-04,19:00:00Z,19,Evening,0.0
5,-20,2025-03-04,20:00:00Z,20,Evening,0.0
5,-20,2025-03-04,21:00:00Z,21,Evening,0.0
5,-20,2025-03-04,22:00:00Z,22,Evening,0.0
5,-20,2025-03-04,23:00:00Z,23,Evening,0.0
5,-15,2025-03-04,13:00:00Z,13,Afternoon,11.4
5,-15,2025-03-04,14:00:00Z,14,Afternoon,10.4
5,-15,2025-03-04,15:00:00Z,15,Afternoon,7.6
5,-15,2025-03-04,16:00:00Z,16,Afternoon,4.2
5,-15,2025-03-04,17:00:00Z,17,Afternoon,1.8
5,-15,2025-03-04,18:00:00Z,18,Evening,0.4
5,-15,2025-03-04,19:00:00Z,19,Evening,0.0
5,-15,2025-03-04,20:00:00Z,20,Evening,0.0
5,-15,2025-03-04,21:00:00Z,21,Evening,0.0
5,-15,2025-03-04,22:00:00Z,22,Evening,0.0
5,-15,2025-03-04,23:00:00Z,23,Evening,0.0
5,-30,2025-03-04,13:00:00Z,13,Afternoon,10.8
5,-30,2025-03-04,14:00:00Z,14,Afternoon,13.3
5,-30,2025-03-04,15:00:00Z,15,Afternoon,11.6
5,-30,2025-03-04,16:00:00Z,16,Afternoon,8.2
5,-30,2025-03-04,17:00:00Z,17,Afternoon,4.9
5,-30,2025-03-04,18:00:00Z,18,Evening,1.7
5,-30,2025-03-04,19:00:00Z,19,Evening,0.3
5,-30,2025-03-04,20:00:00Z,20,Evening,0.0
5,-30,2025-03-04,21:00:00Z,21,Evening,0.0
5,-30,2025-03-04,22:00:00Z,22,Evening,0.0
5,-30,2025-03-04,23:00:00Z,23,Evening,0.0
5,-40,2025-03-04,13:00:00Z,13,Afternoon,10.5
5,-40,2025-03-04,14:00:00Z,14,Afternoon,13.0
5,-40,2025-03-04,15:00:00Z,15,Afternoon,12.0
5,-40,2025-03-04,16:00:00Z,16,Afternoon,11.2
5,-40,2025-03-04,17:00:00Z,17,Afternoon,7.8
5,-40,2025-03-04,18:00:00Z,18,Evening,4.5
5,-40,2025-03-04,19:00:00Z,19,Evening,1.6
5,-40,2025-03-04,20:00:00Z,20,Evening,0.3
5,-40,2025-03-04,21:00:00Z,21,Evening,0.0
5,-40,2025-03-04,22:00:00Z,22,Evening,0.0
5,-40,2025-03-04,23:00:00Z,23,Evening,0.0
5,-50,2025-03-04,13:00:00Z,13,Afternoon,8.3
5,-50,2025-03-04,14:00:00Z,14,Afternoon,11.9
5,-50,2025-03-04,15:00:00Z,15,Afternoon,13.7
5,-50,2025-03-04,16:00:00Z,16,Afternoon,13.0
5,-50,2025-03-04,17:00:00Z,17,Afternoon,10.2
5,-50,2025-03-04,18:00:00Z,18,Evening,6.6
5,-50,2025-03-04,19:00:00Z,19,Evening,3.2
5,-50,2025-03-04,20:00:00Z,20,Evening,1.0
5,-50,2025-03-04,21:00:00Z,21,Evening,0.0
5,-50,2025-03-04,22:00:00Z,22,Evening,0.0
5,-50,2025-03-04,23:00:00Z,23,Evening,0.0
5,-10,2025-03-04,13:00:00Z,13,Afternoon,10.7
5,-10,2025-03-04,14:00:00Z,14,Afternoon,9.0
5,-10,2025-03-04,15:00:00Z,15,Afternoon,6.1
5,-10,2025-03-04,16:00:00Z,16,Afternoon,3.3
5,-10,2025-03-04,17:00:00Z,17,Afternoon,1.2
5,-10,2025-03-04,18:00:00Z,18,Evening,0.2
5,-10,2025-03-04,19:00:00Z,19,Evening,0.0
5,-10,2025-03-04,20:00:00Z,20,Evening,0.0
5,-10,2025-03-04,21:00:00Z,21,Evening,0.0
5,-10,2025-03-04,22:00:00Z,22,Evening,0.0
5,-10,2025-03-04,23:00:00Z,23,Evening,0.0
5,0,2025-03-04,13:00:00Z,13,Afternoon,9.1
5,0,2025-03-04,14:00:00Z,14,Afternoon,6.7
5,0,2025-03-04,15:00:00Z,15,Afternoon,3.8
5,0,2025-03-04,16:00:00Z,16,Afternoon,1.5
5,0,2025-03-04,17:00:00Z,17,Afternoon,0.4
5,0,2025-03-04,18:00:00Z,18,Evening,0.0
5,0,2025-03-04,19:00:00Z,19,Evening,0.0
5,0,2025-03-04,20:00:00Z,20,Evening,0.0
5,0,2025-03-04,21:00:00Z,21,Evening,0.0
5,0,2025-03-04,22:00:00Z,22,Evening,0.0
5,0,2025-03-04,23:00:00Z,23,Evening,0.0
5,5,2025-03-04,13:00:00Z,13,Afternoon,9.0
5,5,2025-03-04,14:00:00Z,14,Afternoon,6.2
5,5,2025-03-04,15:00:00Z,15,Afternoon,3.2
5,5,2025-03-04,16:00:00Z,16,Afternoon,1.1
5,5,2025-03-04,17:00:00Z,17,Afternoon,0.2
5,5,2025-03-04,18:00:00Z,18,Evening,0.0
5,5,2025-03-04,19:00:00Z,19,Evening,0.0
5,5,2025-03-04,20:00:00Z,20,Evening,0.0
5,5,2025-03-04,21:00:00Z,21,Evening,0.0
5,5,2025-03-04,22:00:00Z,22,Evening,0.0
5,5,2025-03-04,23:00:00Z,23,Evening,0.0
5,10,2025-03-04,13:00:00Z,13,Afternoon,7.3
5,10,2025-03-04,14:00:00Z,14,Afternoon,4.5
5,10,2025-03-04,15:00:00Z,15,Afternoon,1.6
5,10,2025-03-04,16:00:00Z,16,Afternoon,0.6
5,10,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,10,2025-03-04,18:00:00Z,18,Evening,0.0
5,10,2025-03-04,19:00:00Z,19,Evening,0.0
5,10,2025-03-04,20:00:00Z,20,Evening,0.0
5,10,2025-03-04,21:00:00Z,21,Evening,0.0
5,10,2025-03-04,22:00:00Z,22,Evening,0.0
5,10,2025-03-04,23:00:00Z,23,Evening,0.0
5,15,2025-03-04,13:00:00Z,13,Afternoon,3.1
5,15,2025-03-04,14:00:00Z,14,Afternoon,1.8
5,15,2025-03-04,15:00:00Z,15,Afternoon,0.7
5,15,2025-03-04,16:00:00Z,16,Afternoon,0.2
5,15,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,15,2025-03-04,18:00:00Z,18,Evening,0.0
5,15,2025-03-04,19:00:00Z,19,Evening,0.0
5,15,2025-03-04,20:00:00Z,20,Evening,0.0
5,15,2025-03-04,21:00:00Z,21,Evening,0.0
5,15,2025-03-04,22:00:00Z,22,Evening,0.0
5,15,2025-03-04,23:00:00Z,23,Evening,0.0
5,20,2025-03-04,13:00:00Z,13,Afternoon,6.1
5,20,2025-03-04,14:00:00Z,14,Afternoon,3.2
5,20,2025-03-04,15:00:00Z,15,Afternoon,1.1
5,20,2025-03-04,16:00:00Z,16,Afternoon,0.2
5,20,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,20,2025-03-04,18:00:00Z,18,Evening,0.0
5,20,2025-03-04,19:00:00Z,19,Evening,0.0
5,20,2025-03-04,20:00:00Z,20,Evening,0.0
5,20,2025-03-04,21:00:00Z,21,Evening,0.0
5,20,2025-03-04,22:00:00Z,22,Evening,0.0
5,20,2025-03-04,23:00:00Z,23,Evening,0.0
5,30,2025-03-04,13:00:00Z,13,Afternoon,1.9
5,30,2025-03-04,14:00:00Z,14,Afternoon,1.1
5,30,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,30,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,30,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,30,2025-03-04,18:00:00Z,18,Evening,0.0
5,30,2025-03-04,19:00:00Z,19,Evening,0.0
5,30,2025-03-04,20:00:00Z,20,Evening,0.0
5,30,2025-03-04,21:00:00Z,21,Evening,0.0
5,30,2025-03-04,22:00:00Z,22,Evening,0.0
5,30,2025-03-04,23:00:00Z,23,Evening,0.0
5,-5,2025-03-04,13:00:00Z,13,Afternoon,9.7
5,-5,2025-03-04,14:00:00Z,14,Afternoon,7.7
5,-5,2025-03-04,15:00:00Z,15,Afternoon,4.9
5,-5,2025-03-04,16:00:00Z,16,Afternoon,2.3
5,-5,2025-03-04,17:00:00Z,17,Afternoon,0.7
5,-5,2025-03-04,18:00:00Z,18,Evening,0.0
5,-5,2025-03-04,19:00:00Z,19,Evening,0.0
5,-5,2025-03-04,20:00:00Z,20,Evening,0.0
5,-5,2025-03-04,21:00:00Z,21,Evening,0.0
5,-5,2025-03-04,22:00:00Z,22,Evening,0.0
5,-5,2025-03-04,23:00:00Z,23,Evening,0.0
5,45,2025-03-04,13:00:00Z,13,Afternoon,2.2
5,45,2025-03-04,14:00:00Z,14,Afternoon,0.5
5,45,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,45,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,45,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,45,2025-03-04,18:00:00Z,18,Evening,0.0
5,45,2025-03-04,19:00:00Z,19,Evening,0.0
5,45,2025-03-04,20:00:00Z,20,Evening,0.0
5,45,2025-03-04,21:00:00Z,21,Evening,0.0
5,45,2025-03-04,22:00:00Z,22,Evening,0.0
5,45,2025-03-04,23:00:00Z,23,Evening,0.0
5,25,2025-03-04,13:00:00Z,13,Afternoon,5.3
5,25,2025-03-04,14:00:00Z,14,Afternoon,2.1
5,25,2025-03-04,15:00:00Z,15,Afternoon,0.5
5,25,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,25,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,25,2025-03-04,18:00:00Z,18,Evening,0.0
5,25,2025-03-04,19:00:00Z,19,Evening,0.0
5,25,2025-03-04,20:00:00Z,20,Evening,0.0
5,25,2025-03-04,21:00:00Z,21,Evening,0.0
5,25,2025-03-04,22:00:00Z,22,Evening,0.0
5,25,2025-03-04,23:00:00Z,23,Evening,0.0
5,55,2025-03-04,13:00:00Z,13,Afternoon,0.7
5,55,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,55,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,55,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,55,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,55,2025-03-04,18:00:00Z,18,Evening,0.0
5,55,2025-03-04,19:00:00Z,19,Evening,0.0
5,55,2025-03-04,20:00:00Z,20,Evening,0.0
5,55,2025-03-04,21:00:00Z,21,Evening,0.0
5,55,2025-03-04,22:00:00Z,22,Evening,0.0
5,55,2025-03-04,23:00:00Z,23,Evening,0.0
5,35,2025-03-04,13:00:00Z,13,Afternoon,4.3
5,35,2025-03-04,14:00:00Z,14,Afternoon,1.5
5,35,2025-03-04,15:00:00Z,15,Afternoon,0.3
5,35,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,35,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,35,2025-03-04,18:00:00Z,18,Evening,0.0
5,35,2025-03-04,19:00:00Z,19,Evening,0.0
5,35,2025-03-04,20:00:00Z,20,Evening,0.0
5,35,2025-03-04,21:00:00Z,21,Evening,0.0
5,35,2025-03-04,22:00:00Z,22,Evening,0.0
5,35,2025-03-04,23:00:00Z,23,Evening,0.0
5,60,2025-03-04,13:00:00Z,13,Afternoon,0.5
5,60,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,60,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,60,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,60,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,60,2025-03-04,18:00:00Z,18,Evening,0.0
5,60,2025-03-04,19:00:00Z,19,Evening,0.0
5,60,2025-03-04,20:00:00Z,20,Evening,0.0
5,60,2025-03-04,21:00:00Z,21,Evening,0.0
5,60,2025-03-04,22:00:00Z,22,Evening,0.0
5,60,2025-03-04,23:00:00Z,23,Evening,0.0
5,40,2025-03-04,13:00:00Z,13,Afternoon,3.5
5,40,2025-03-04,14:00:00Z,14,Afternoon,1.0
5,40,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,40,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,40,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,40,2025-03-04,18:00:00Z,18,Evening,0.0
5,40,2025-03-04,19:00:00Z,19,Evening,0.0
5,40,2025-03-04,20:00:00Z,20,Evening,0.0
5,40,2025-03-04,21:00:00Z,21,Evening,0.0
5,40,2025-03-04,22:00:00Z,22,Evening,0.0
5,40,2025-03-04,23:00:00Z,23,Evening,0.0
5,65,2025-03-04,13:00:00Z,13,Afternoon,0.3
5,65,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,65,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,65,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,65,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,65,2025-03-04,18:00:00Z,18,Evening,0.0
5,65,2025-03-04,19:00:00Z,19,Evening,0.0
5,65,2025-03-04,20:00:00Z,20,Evening,0.0
5,65,2025-03-04,21:00:00Z,21,Evening,0.0
5,65,2025-03-04,22:00:00Z,22,Evening,0.0
5,65,2025-03-04,23:00:00Z,23,Evening,0.0
5,70,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,70,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,70,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,70,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,70,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,70,2025-03-04,18:00:00Z,18,Evening,0.0
5,70,2025-03-04,19:00:00Z,19,Evening,0.0
5,70,2025-03-04,20:00:00Z,20,Evening,0.0
5,70,2025-03-04,21:00:00Z,21,Evening,0.0
5,70,2025-03-04,22:00:00Z,22,Evening,0.0
5,70,2025-03-04,23:00:00Z,23,Evening,0.0
5,75,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,75,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,75,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,75,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,75,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,75,2025-03-04,18:00:00Z,18,Evening,0.0
5,75,2025-03-04,19:00:00Z,19,Evening,0.0
5,75,2025-03-04,20:00:00Z,20,Evening,0.0
5,75,2025-03-04,21:00:00Z,21,Evening,0.0
5,75,2025-03-04,22:00:00Z,22,Evening,0.0
5,75,2025-03-04,23:00:00Z,23,Evening,0.0
5,90,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,90,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,90,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,90,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,90,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,90,2025-03-04,18:00:00Z,18,Evening,0.0
5,90,2025-03-04,19:00:00Z,19,Evening,0.0
5,90,2025-03-04,20:00:00Z,20,Evening,0.0
5,90,2025-03-04,21:00:00Z,21,Evening,0.0
5,90,2025-03-04,22:00:00Z,22,Evening,0.0
5,90,2025-03-04,23:00:00Z,23,Evening,0.0
5,50,2025-03-04,13:00:00Z,13,Afternoon,1.5
5,50,2025-03-04,14:00:00Z,14,Afternoon,0.3
5,50,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,50,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,50,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,50,2025-03-04,18:00:00Z,18,Evening,0.0
5,50,2025-03-04,19:00:00Z,19,Evening,0.0
5,50,2025-03-04,20:00:00Z,20,Evening,0.0
5,50,2025-03-04,21:00:00Z,21,Evening,0.0
5,50,2025-03-04,22:00:00Z,22,Evening,0.0
5,50,2025-03-04,23:00:00Z,23,Evening,0.0
5,80,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,80,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,80,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,80,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,80,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,80,2025-03-04,18:00:00Z,18,Evening,0.0
5,80,2025-03-04,19:00:00Z,19,Evening,0.0
5,80,2025-03-04,20:00:00Z,20,Evening,0.0
5,80,2025-03-04,21:00:00Z,21,Evening,0.0
5,80,2025-03-04,22:00:00Z,22,Evening,0.0
5,80,2025-03-04,23:00:00Z,23,Evening,0.0
5,100,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,100,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,100,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,100,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,100,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,100,2025-03-04,18:00:00Z,18,Evening,0.0
5,100,2025-03-04,19:00:00Z,19,Evening,0.0
5,100,2025-03-04,20:00:00Z,20,Evening,0.0
5,100,2025-03-04,21:00:00Z,21,Evening,0.0
5,100,2025-03-04,22:00:00Z,22,Evening,0.0
5,100,2025-03-04,23:00:00Z,23,Evening,0.0
5,85,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,85,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,85,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,85,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,85,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,85,2025-03-04,18:00:00Z,18,Evening,0.0
5,85,2025-03-04,19:00:00Z,19,Evening,0.0
5,85,2025-03-04,20:00:00Z,20,Evening,0.0
5,85,2025-03-04,21:00:00Z,21,Evening,0.0
5,85,2025-03-04,22:00:00Z,22,Evening,0.0
5,85,2025-03-04,23:00:00Z,23,Evening,0.0
5,105,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,105,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,105,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,105,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,105,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,105,2025-03-04,18:00:00Z,18,Evening,0.0
5,105,2025-03-04,19:00:00Z,19,Evening,0.0
5,105,2025-03-04,20:00:00Z,20,Evening,0.0
5,105,2025-03-04,21:00:00Z,21,Evening,0.0
5,105,2025-03-04,22:00:00Z,22,Evening,0.0
5,105,2025-03-04,23:00:00Z,23,Evening,0.0
5,115,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,115,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,115,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,115,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,115,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,115,2025-03-04,18:00:00Z,18,Evening,0.0
5,115,2025-03-04,19:00:00Z,19,Evening,0.0
5,115,2025-03-04,20:00:00Z,20,Evening,0.0
5,115,2025-03-04,21:00:00Z,21,Evening,0.0
5,115,2025-03-04,22:00:00Z,22,Evening,0.0
5,115,2025-03-04,23:00:00Z,23,Evening,0.1
5,95,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,95,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,95,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,95,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,95,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,95,2025-03-04,18:00:00Z,18,Evening,0.0
5,95,2025-03-04,19:00:00Z,19,Evening,0.0
5,95,2025-03-04,20:00:00Z,20,Evening,0.0
5,95,2025-03-04,21:00:00Z,21,Evening,0.0
5,95,2025-03-04,22:00:00Z,22,Evening,0.0
5,95,2025-03-04,23:00:00Z,23,Evening,0.0
5,125,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,125,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,125,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,125,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,125,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,125,2025-03-04,18:00:00Z,18,Evening,0.0
5,125,2025-03-04,19:00:00Z,19,Evening,0.0
5,125,2025-03-04,20:00:00Z,20,Evening,0.0
5,125,2025-03-04,21:00:00Z,21,Evening,0.0
5,125,2025-03-04,22:00:00Z,22,Evening,0.0
5,125,2025-03-04,23:00:00Z,23,Evening,0.2
5,130,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,130,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,130,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,130,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,130,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,130,2025-03-04,18:00:00Z,18,Evening,0.0
5,130,2025-03-04,19:00:00Z,19,Evening,0.0
5,130,2025-03-04,20:00:00Z,20,Evening,0.0
5,130,2025-03-04,21:00:00Z,21,Evening,0.0
5,130,2025-03-04,22:00:00Z,22,Evening,0.3
5,130,2025-03-04,23:00:00Z,23,Evening,1.7
5,135,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,135,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,135,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,135,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,135,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,135,2025-03-04,18:00:00Z,18,Evening,0.0
5,135,2025-03-04,19:00:00Z,19,Evening,0.0
5,135,2025-03-04,20:00:00Z,20,Evening,0.0
5,135,2025-03-04,21:00:00Z,21,Evening,0.0
5,135,2025-03-04,22:00:00Z,22,Evening,0.5
5,135,2025-03-04,23:00:00Z,23,Evening,2.2
5,140,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,140,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,140,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,140,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,140,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,140,2025-03-04,18:00:00Z,18,Evening,0.0
5,140,2025-03-04,19:00:00Z,19,Evening,0.0
5,140,2025-03-04,20:00:00Z,20,Evening,0.0
5,140,2025-03-04,21:00:00Z,21,Evening,0.0
5,140,2025-03-04,22:00:00Z,22,Evening,1.1
5,140,2025-03-04,23:00:00Z,23,Evening,3.6
5,145,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,145,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,145,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,145,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,145,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,145,2025-03-04,18:00:00Z,18,Evening,0.0
5,145,2025-03-04,19:00:00Z,19,Evening,0.0
5,145,2025-03-04,20:00:00Z,20,Evening,0.0
5,145,2025-03-04,21:00:00Z,21,Evening,0.3
5,145,2025-03-04,22:00:00Z,22,Evening,1.7
5,145,2025-03-04,23:00:00Z,23,Evening,4.7
5,150,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,150,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,150,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,150,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,150,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,150,2025-03-04,18:00:00Z,18,Evening,0.0
5,150,2025-03-04,19:00:00Z,19,Evening,0.0
5,150,2025-03-04,20:00:00Z,20,Evening,0.0
5,150,2025-03-04,21:00:00Z,21,Evening,0.6
5,150,2025-03-04,22:00:00Z,22,Evening,2.5
5,150,2025-03-04,23:00:00Z,23,Evening,5.9
5,120,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,120,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,120,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,120,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,120,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,120,2025-03-04,18:00:00Z,18,Evening,0.0
5,120,2025-03-04,19:00:00Z,19,Evening,0.0
5,120,2025-03-04,20:00:00Z,20,Evening,0.0
5,120,2025-03-04,21:00:00Z,21,Evening,0.0
5,120,2025-03-04,22:00:00Z,22,Evening,0.0
5,120,2025-03-04,23:00:00Z,23,Evening,0.5
5,165,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,165,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,165,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,165,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,165,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,165,2025-03-04,18:00:00Z,18,Evening,0.0
5,165,2025-03-04,19:00:00Z,19,Evening,0.0
5,165,2025-03-04,20:00:00Z,20,Evening,0.6
5,165,2025-03-04,21:00:00Z,21,Evening,2.5
5,165,2025-03-04,22:00:00Z,22,Evening,5.9
5,165,2025-03-04,23:00:00Z,23,Evening,9.9
5,170,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,170,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,170,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,170,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,170,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,170,2025-03-04,18:00:00Z,18,Evening,0.0
5,170,2025-03-04,19:00:00Z,19,Evening,0.0
5,170,2025-03-04,20:00:00Z,20,Evening,1.0
5,170,2025-03-04,21:00:00Z,21,Evening,3.4
5,170,2025-03-04,22:00:00Z,22,Evening,7.2
5,170,2025-03-04,23:00:00Z,23,Evening,11.0
5,175,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,175,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,175,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,175,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,175,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,175,2025-03-04,18:00:00Z,18,Evening,0.0
5,175,2025-03-04,19:00:00Z,19,Evening,0.3
5,175,2025-03-04,20:00:00Z,20,Evening,1.7
5,175,2025-03-04,21:00:00Z,21,Evening,4.6
5,175,2025-03-04,22:00:00Z,22,Evening,8.6
5,175,2025-03-04,23:00:00Z,23,Evening,12.2
5,110,2025-03-04,13:00:00Z,13,Afternoon,0.0
5,110,2025-03-04,14:00:00Z,14,Afternoon,0.0
5,110,2025-03-04,15:00:00Z,15,Afternoon,0.0
5,110,2025-03-04,16:00:00Z,16,Afternoon,0.0
5,110,2025-03-04,17:00:00Z,17,Afternoon,0.0
5,110,2025-03-04,18:00:00Z,18,Evening,0.0
